date,sales_accuracy,customer_accuracy,actual_sales,predicted_sales,actual_customers,predicted_customers
2025-02-14,78.41994432518791,49.049886623878436,109586.36,85937.5625,426.0,643.0474829822779
2025-02-15,49.62244173427133,93.72742508408768,129922.0,195373.53125,497.0,528.1746973320842
2025-02-16,0.0,56.68627468272497,97414.25,480986.9375,409.0,586.1531365476549
2025-02-17,44.25407876969996,77.26533790574982,80516.62,125401.3515625,337.0,413.61581125762314
2025-02-18,73.19080585235731,93.72927713475815,93390.06,68352.9375,365.0,342.11186154186726
2025-02-19,56.6204129282141,83.63807785685535,81604.62,117004.3671875,333.0,387.4852007366717
2025-02-20,30.879156962754422,97.98790348539427,84343.13,142641.8125,338.0,331.1991137806326
2025-02-21,0.0,77.07055251879297,75317.85,169246.921875,314.0,385.99846509099007
2025-02-22,0.0,62.25491556277407,116870.54999999999,309957.75,469.0,646.0244460105896
2025-02-23,50.030899743560305,67.02696188442306,107771.93,161624.59375,438.0,582.421906946227
2025-02-24,0.0,65.93197043571207,86528.18000000001,187339.9401125908,360.0,482.64490643143654
2025-02-25,68.27114961342436,87.77181779045657,79799.39000000001,54479.9609375,332.0,291.4024350643158
2025-02-26,56.77000427301137,90.81533657179938,87046.34,49416.2109375,360.0,326.9352116584778
2025-02-27,60.825719987834745,88.94968906322399,85834.61,52209.51953125,333.0,369.7975354194641
2025-02-28,0.0,94.15494553030354,87739.59,178600.40625,365.0,386.3344488143921
2025-03-01,25.83801282124179,62.96416560206751,123108.2,214407.6875,495.0,311.67261973023415
2025-03-02,0.0,87.09847777363765,101735.70000000001,556280.75,415.0,468.5413172394037
2025-03-03,0.0,78.42716638810366,88512.54999999999,468968.0625,381.0,463.1924960613251
2025-03-04,0.0,89.18913770194985,84788.13,371552.96875,368.0,407.78397325682454
2025-03-05,0.0,65.81582359663427,93899.69,247638.9375,365.0,489.7722438722849
2025-03-06,0.0,0.0,19165.91,241120.53125,87.0,453.1009409725666
2025-03-07,12.005813683071807,89.0361538963844,91374.95000000001,171779.59375,367.0,407.2373152002692
2025-03-08,0.0,84.60351749973478,132349.72,596803.8125,530.0,611.6013572514057
2025-03-09,0.0,89.684839287834,99044.37,758866.5,426.0,469.9425846338272
2025-03-10,0.0,41.42386984662867,81122.19999999998,672657.3125,326.0,516.9581842999905
2025-03-11,0.0,2.165355075044957,82311.79000000001,606506.5,317.0,627.1358244121075
2025-03-12,0.0,54.59348748369915,90279.84,678527.125,369.0,536.5500311851501
2025-03-13,0.0,66.84908783016492,92806.61,702645.0,398.0,529.9406304359436
2025-03-14,0.0,53.91780991875936,66147.25,346493.8125,252.0,368.1271190047264
2025-03-15,0.0,91.74251597616131,112276.07,492743.15625,432.0,467.6723309829831
2025-03-16,0.0,83.15034885795748,102279.64,246134.90625,441.0,366.69303846359253
2025-03-17,31.945459417841832,86.29195573403663,82384.48000000001,138450.859375,388.0,334.81278824806213
2025-03-18,0.0,88.77102804334858,81197.66,169973.9375,316.0,351.4835513830185
2025-03-19,0.0,84.17107975553898,90153.53,223335.6875,378.0,437.83331852406263
2025-03-20,56.171348814793696,97.35723486568921,81317.91,116958.453125,341.0,331.9881708920002
2025-03-21,68.65533717869535,70.19603216826026,100716.35,69147.14968657494,402.0,282.18804931640625
2025-03-22,57.88283109771859,50.442871542377326,135259.32,78291.9237395227,524.0,264.3206468820572
2025-03-23,0.0,94.14991588767515,109945.91999999998,267409.59375,436.0,410.4936332702637
2025-03-24,9.430160581780783,69.02126450602427,81207.22,154756.46875,299.0,391.62641912698746
2025-03-25,72.98096006151425,79.01041843445904,83503.9,106065.8520911932,332.0,262.314589202404
2025-03-26,0.0,89.77920268675541,85421.94,317170.9375,351.0,315.1250014305115
2025-03-27,0.0,84.47319629407747,82333.20999999999,367188.6875,321.0,370.84103989601135
2025-03-28,0.0,63.14080650498977,108309.62,217636.09003162384,411.0,259.50871473550797
2025-03-29,0.0,70.35784739881308,125294.73000000001,697539.75,467.0,328.57114735245705
2025-03-30,0.0,60.234808148918574,118552.05,483269.5625,455.0,274.0683770775795
2025-03-31,0.0,62.319072774637526,112799.03,226636.53125,428.0,266.7256314754486
2025-04-01,0.0,79.01399311912022,77490.20000000001,324482.5,311.0,376.26648139953613
2025-04-02,0.0,93.82177030852249,84041.25,209194.8125,333.0,312.4264951273799
2025-04-03,65.23328283305206,81.86707844477537,94672.74,127587.34375,353.0,417.00921308994293
2025-04-04,95.10689880566478,87.05146841900445,107941.22,102659.546875,419.0,364.74565267562866
2025-04-05,96.7318572997017,71.11625166973849,118543.20000000001,114669.0390625,435.0,309.3556947633624
2025-04-06,48.4191639363825,87.18477435518452,123186.20000000001,186726.671875,481.0,419.3587646484375
2025-04-07,0.0,38.67177602407095,93110.01,205256.34375,370.0,596.9144287109375
2025-04-08,0.0,74.13312682399044,88416.51,292020.09375,351.0,441.7927248477936
2025-04-09,0.0,98.00823542076772,101754.93000000001,306521.4375,381.0,373.411376953125
2025-04-10,6.833770368439332,73.50165943590983,94748.3,183021.71875,347.0,438.9492417573929
2025-04-11,0.0,99.56563818832518,88865.6,224207.09375,355.0,353.4580155685544
2025-04-12,0.0,71.4587688841717,134008.22,387409.84375,499.0,356.5792567320168
2025-04-13,0.0,72.2842292229932,121881.1,351460.40625,665.0,480.6901243329048
2025-04-14,12.101559321909605,21.05123586756619,76377.43,143512.0,380.0,680.0053037032485
2025-04-15,6.491954289368422,90.14792403838825,86946.95000000001,168249.34375,424.0,465.7728020772338
2025-04-16,0.0,45.1565541664931,84097.1,219288.54629826546,463.0,716.925154209137
2025-04-17,0.0,57.530988980069196,97076.24,355415.15625,482.0,686.7006331160665
2025-04-18,0.0,65.50905633133539,116388.62,331096.5625,593.0,797.5312959551811
2025-04-19,0.0,69.47375749910935,108573.39000000001,522468.8125,541.0,706.1469719298184
2025-04-20,0.0,92.95170614336945,110197.94,382433.8125,586.0,544.696998000145
2025-04-21,0.0,83.621512642151,78938.65,307668.75,449.0,522.539408236742
2025-04-22,0.0,86.97211229601842,81382.97,233162.4375,456.0,515.407167930156
2025-04-23,0.0,93.78623242350831,84988.89,207495.125,435.0,407.9701110422611
2025-04-24,0.0,87.42495556056065,101572.44,396322.34375,548.0,479.08875647187233
2025-04-25,0.0,83.50339761195193,89833.22,224077.34375,477.0,555.6887933909893
2025-04-26,35.857847431054736,67.78424505071092,123410.95999999999,202569.40625,661.0,448.05385978519917
2025-04-27,0.0,82.71933377904146,109566.63,328361.90625,588.0,689.6103173792362
2025-04-28,0.0,72.11675474322156,70654.09,284100.46875,418.0,534.5519651733339
2025-04-29,0.0,97.21099252884204,80962.41,256951.984375,468.0,454.9474450349808
2025-04-30,0.0,21.74755113916339,98858.1,480303.03125,491.0,875.2195239067078
2025-05-01,0.0,26.116802766721506,88617.34,427213.0625,377.0,655.5396535694599
2025-05-02,0.0,75.00074999017077,83237.17000000001,209100.46875,430.0,537.4967750422657
2025-05-03,90.80530541620529,94.63386050058067,108674.98000000001,118667.3125,545.0,515.7545397281647
2025-05-04,74.70000799198091,95.45902272544677,100350.59,125739.28125,539.0,514.5241324901581
2025-05-05,44.412217102396156,40.561866357314344,60786.57000000001,94576.4765625,294.0,468.74811290949583
2025-05-06,40.23515224142484,82.20212456058053,64993.48,103836.734375,340.0,400.5127764940262
2025-05-07,0.0,0.0,55214.509999999995,130795.40625,282.0,628.8785245120525
2025-05-08,0.0,0.0,71342.47,394410.8125,405.0,966.0842114984989
2025-05-09,0.0,0.0,72055.33,305224.4375,349.0,941.6876220703125
2025-05-10,0.0,48.03459811587578,104956.42000000001,222032.609375,506.0,768.9449335336685
2025-05-11,65.71828688364326,0.0,86741.16,116477.515625,424.0,904.4239916503429
2025-05-12,91.28396595532567,13.515464216470718,75410.62,68837.8046875,386.0,719.830308124423
2025-05-13,76.29653120094855,0.0,70136.81,53511.953125,358.0,786.6100805699825
2025-05-14,76.98946524924364,0.0,64218.89,78996.0,335.0,778.0975594073534
2025-05-15,75.81195685923655,0.0,70628.56,87712.2265625,327.0,706.6989873051643
2025-05-16,92.55258759688014,16.150662688108582,73934.14,79440.3203125,325.0,597.5103462636471
2025-05-17,86.70404991018943,71.58554483534044,94883.03,82267.4296875,419.0,538.0565671399236
2025-05-18,52.8419098109003,72.22925589577248,101310.58,53534.4453125,438.0,559.6358591765165
2025-05-19,82.67394919147205,15.58679950080419,61549.51,72213.609375,304.0,560.6161295175552
2025-05-20,86.68929986607151,79.84535689088139,51124.28999999999,44319.2890625,259.0,311.2005256526172
2025-05-21,78.53499862220423,19.939296392936996,59878.25,72731.1171875,271.0,487.96450677514076
2025-05-22,0.0,0.0,64975.69,250279.40625,305.0,841.9935302734375
2025-05-23,0.0,0.0,74934.75,234155.609375,339.0,1169.181884765625
2025-05-24,0.0,0.0,88876.53,382129.3125,392.0,1033.8160400390625
2025-05-25,0.0,0.0,80298.33,469379.0625,378.0,886.479161567986
2025-05-26,0.0,0.0,58815.9,450847.0,262.0,835.3649181127548
2025-05-27,0.0,41.933983588104795,67450.49,334279.25,314.0,496.32729153335094
2025-05-28,0.0,37.360333910765355,73947.53,292835.125,313.0,509.0621548593044
2025-05-29,0.0,27.305086893368497,61875.020000000004,244396.125,261.0,450.7337232083082
2025-05-30,0.0,72.31895388104022,83571.49,267637.0,352.0,449.43728233873844
2025-05-31,0.0,89.00585696146399,99254.3,304473.0625,412.0,366.7041306812316
2025-06-01,66.55144784808607,99.02990955047142,99820.20999999999,133208.625,399.0,402.87066089361906
2025-06-02,0.0,66.45033480599523,59610.36,202646.578125,300.0,400.6489955820143
2025-06-03,0.0,52.86894539021887,57743.0,180780.15625,256.0,376.6554998010397
2025-06-04,0.0,90.42184955151654,68413.53,157492.828125,287.0,314.4892917871475
2025-06-05,83.88393155785877,47.42073790247369,70706.73,82101.875,314.0,479.09888298623264
2025-06-06,74.66302957869233,96.50178006876197,76253.54000000001,56933.203125,358.0,345.4763726461679
2025-06-07,38.79349157690015,58.77302809957244,119633.51000000001,46410.015625,503.0,295.6283313408494
2025-06-08,54.37772966404555,62.41799470214617,91500.5,49755.89453125,420.0,262.1555777490139
2025-06-09,49.79649408249986,73.55921300940024,63452.47,31597.10546875,312.0,229.50474458932877
2025-06-10,35.53455616215021,80.30977359233242,87098.25,30949.9765625,379.0,304.3740419149399
2025-06-11,0.0,21.89922729349435,81343.6,187342.234375,319.0,568.141464933753
2025-06-12,0.0,50.83590961435688,78427.59,211516.8125,321.0,478.8167301379144
2025-06-13,0.0,62.27615921362036,102384.85999999999,211585.265625,435.0,599.0987074207515
2025-06-14,88.11288427989285,0.0,122036.7,136543.34375,488.0,1083.1183725595474
2025-06-15,20.630118839782995,0.0,100302.27,179912.0625,423.0,1145.8137298226357
2025-06-16,0.0,0.0,62430.509999999995,618829.0625,255.0,915.025146484375
2025-06-17,0.0,0.0,63144.28,268336.90625,278.0,788.3677482157946
2025-06-18,0.0,0.0,68161.48,484775.09375,351.0,975.5856964327395
2025-06-19,0.0,0.0,73255.95000000001,339354.125,299.0,738.3024520874023
2025-06-20,0.0,47.20095545652725,84261.95999999999,473541.59375,373.0,569.9404361471534
2025-06-21,0.0,28.20130175302836,116320.20999999999,352337.6875,484.0,831.5056995153427
2025-06-22,96.75221615398061,89.84263582624801,106135.45000000001,109582.5,462.0,508.9270224827342
2025-06-23,56.56785220130917,95.67549096968244,74774.14,42298.125,340.0,354.7033307030797
2025-06-24,89.41914052877672,86.20005526022221,75223.81,67264.484375,339.0,292.2181873321533
2025-06-25,78.36683566724578,90.85418469980806,90292.59,109825.734375,334.0,364.5470231026411
2025-06-26,65.6656531799909,60.66086732822916,88243.02,57945.35546875,368.0,512.7680082321167
2025-06-27,79.70374164119377,80.00458053940413,103479.19000000002,124481.59375,392.0,470.3820442855358
2025-06-28,52.80742995506987,52.44948186715785,120578.32,177482.328125,466.0,687.5854144990444
2025-06-29,18.111842006725126,90.34081651333446,115504.41,210088.84375,449.0,405.6302661448717
2025-06-30,13.391571247837547,91.59516916802181,89966.52,167885.109375,398.0,431.4512267112732
2025-07-01,0.0,36.32362189279361,90126.56000000001,295975.6875,440.0,720.1760636717081
2025-07-02,0.0,53.81436560780574,85687.06000000001,236566.08339452744,390.0,570.1239741295576
2025-07-03,0.0,86.48667064548908,95173.03,209894.71875,435.0,493.78298269212246
2025-07-04,0.0,64.42827741499909,85262.16,234607.296875,411.0,557.1997798243538
2025-07-05,3.386997824001199,84.4948801560645,121309.81,238510.859375,569.0,657.224131911993
2025-07-06,36.35212375093819,70.60839185284243,114209.72,186901.78125,540.0,698.7146839946508
2025-07-07,68.94721368325317,90.13401285985883,86411.03,113244.0625,445.0,488.90364277362823
2025-07-08,87.51519367609423,37.06754391222334,86617.04,75803.0703125,417.0,679.4283418860286
2025-07-09,97.58355084269833,34.15178112571931,84597.89,82553.625,393.0,651.7835001759231
2025-07-10,69.25682857801985,24.957708538679455,90725.88,62833.8671875,379.0,663.4102846384048
2025-07-11,61.777996450868535,48.67078343707237,107885.55,66649.53125,489.0,739.9998689927161
2025-07-12,71.63321441036277,49.77350086239357,143231.37,102601.234375,561.0,842.770660161972
2025-07-13,81.83170022922386,89.0065311060269,138445.45,113292.265625,669.0,595.4536930993199
2025-07-14,44.133889247421386,63.61012812372079,96272.06999999999,150055.53125,393.0,536.0121964737773
2025-07-15,0.0,43.129448868051355,97732.19,214378.78125,395.0,619.6386769711971
2025-07-16,28.95452940307287,0.0,93732.54999999999,160325.28125,411.0,926.3066761493683
2025-07-17,92.12805654381019,25.721454920820705,93321.09,100667.2734375,367.0,639.602260440588
2025-07-18,90.34957537360894,32.78368041262648,97956.7,107409.9375,434.0,725.718827009201
2025-07-19,99.35211163944703,50.19438221858083,139913.09,139006.609375,619.0,927.2967740669847
2025-07-20,7.116075967299551,0.0,129953.01999999999,250658.484375,587.0,1279.180950641632
